family	N	kappa	p	SIGMA	TNUM	NKER	TMASSf	CRATIO	EXCESS	ZFRATIO	ZFLOOR_OK	tag
M4	16	1	252193	-1.9441687064651987	80896	161	1.234375	0.9797711702305116	0.9019262130922407	4.750072240829468	True	LAD16-exhaustive
M4	16	1	252289	-1.9447177794771093	79360	129	1.2109375	0.9612433640552633	0.8120425869764248	4.661654829978943	True	LAD16-exhaustive
M4	16	1	252449	-1.9456324370391478	74176	161	1.1318359375	0.8985698984412345	0.5078484868533989	4.359906777739525	True	LAD16-exhaustive
M4	16	1	252481	-1.9458152989858313	92928	193	1.41796875	1.1257614961786513	1.6102718847753108	5.46280163526535	True	LAD16-exhaustive
M4	16	1	252641	-1.946729261213818	74240	129	1.1328125	0.8994860794418812	0.5119994325551233	4.366987347602844	True	LAD16-exhaustive
M4	16	1	252737	-1.947277360757493	76288	193	1.1640625	0.9243718079582872	0.6327102168688487	4.489161133766174	True	LAD16-exhaustive
M4	16	1	253153	-1.9496500555025378	73344	225	1.119140625	0.889000547998748	0.4602244089513237	4.323025614023209	True	LAD16-exhaustive
M4	16	1	253537	-1.9518367771736358	88576	161	1.3515625	1.073961681258462	1.3600992074845502	5.228746056556702	True	LAD16-exhaustive
M4	16	1	253601	-1.952200908763487	86016	225	1.3125	1.042976387809586	1.209282253757534	5.0789079666137695	True	LAD16-exhaustive
M4	16	1	253633	-1.9523829400995965	78208	129	1.193359375	0.9483260175185952	0.74833780971046	4.618458837270737	True	LAD16-exhaustive
M4	16	1	254209	-1.9556555827714952	87296	193	1.33203125	1.059017001198615	1.2879428096627756	5.166844666004181	True	LAD16-exhaustive
M4	16	1	254369	-1.9565633342438673	93440	225	1.42578125	1.133698080615591	1.65263677090486	5.533974468708038	True	LAD16-exhaustive
M4	16	1	254593	-1.957833227516936	89600	225	1.3671875	1.0873037259705494	1.4264647468909744	5.311223864555359	True	LAD16-exhaustive
M4	16	1	254753	-1.9587396102671093	83136	193	1.2685546875	1.0089922579200203	1.0439476967221715	4.931154057383537	True	LAD16-exhaustive
M4	16	1	254977	-1.9600075902171312	78848	129	1.203125	0.9571223639832518	0.7902983615625239	4.680926561355591	True	LAD16-exhaustive
M4	16	1	255137	-1.9609126083664528	82944	161	1.265625	1.0069721261132871	1.0341155966277562	4.9271814823150635	True	LAD16-exhaustive
M4	16	1	255329	-1.9619978812775294	77056	257	1.17578125	0.9356333237173694	0.6848561956397345	4.58085709810257	True	LAD16-exhaustive
M4	16	1	255361	-1.9621786807502772	76672	193	1.169921875	0.9309945275786392	0.66211062671664	4.558600157499313	True	LAD16-exhaustive
M4	16	1	255457	-1.9627209432608232	78848	257	1.203125	0.9574902275601884	0.7917861161974518	4.689738512039185	True	LAD16-exhaustive
M4	16	1	255617	-1.9636242614264248	79232	225	1.208984375	0.9622763021384734	0.8151363238632029	4.715529769659042	True	LAD16-exhaustive
M4	16	1	255649	-1.963804857207755	96576	193	1.4736328125	1.172949944215193	1.8476196670910583	5.748485639691353	True	LAD16-exhaustive
M4	16	1	255713	-1.9641659809639158	67840	129	1.03515625	0.8239830603030992	0.1371772359235523	4.039045870304108	True	LAD16-exhaustive
M4	16	1	255841	-1.9648879574085854	70656	97	1.078125	0.8582737296033307	0.30499089227130544	4.208810091018677	True	LAD16-exhaustive
M4	16	1	256033	-1.965970245084229	83456	161	1.2734375	1.0139131488130038	1.0682692215991454	4.975006461143494	True	LAD16-exhaustive
M4	16	1	256129	-1.9665110846058944	75392	161	1.150390625	0.9160129837054348	0.5877683740081636	4.4959777891635895	True	LAD16-exhaustive
M4	16	1	256577	-1.9690323250158457	71936	225	1.09765625	0.8743336096024054	0.38233535753795683	4.2973838448524475	True	LAD16-exhaustive
M4	16	1	256609	-1.9692122451281193	80128	193	1.22265625	0.9739265597256196	0.8718333357175555	4.787362635135651	True	LAD16-exhaustive
M4	16	1	256801	-1.9702912948574323	82176	257	1.25390625	0.99897119436318	0.9949397864690623	4.913396894931793	True	LAD16-exhaustive
M4	16	1	257249	-1.9728059434011662	76800	225	1.171875	0.9339486216014424	0.6746726462958724	4.599970579147339	True	LAD16-exhaustive
M4	16	1	257281	-1.9729853935454464	79360	129	1.2109375	0.9651046135801818	0.8281103370336461	4.753894209861755	True	LAD16-exhaustive
M4	16	1	257473	-1.9740616259232269	98816	225	1.5078125	1.201892856562376	1.9950867141603723	5.923782467842102	True	LAD16-exhaustive
M4	16	1	257857	-1.976211685101763	98816	225	1.5078125	1.202256109651754	1.998062223430228	5.9326173067092896	True	LAD16-exhaustive
M4	16	1	257921	-1.9765697169801726	76032	129	1.16015625	0.9250984991969542	0.630314490825513	4.565867006778717	True	LAD16-exhaustive
M4	16	1	257953	-1.9767486996052597	105984	193	1.6171875	1.2895636536363018	2.4293181839856564	6.365331530570984	True	LAD16-exhaustive
M4	16	1	258113	-1.9776432798098789	68928	193	1.0517578125	0.8387889443401859	0.2038508317359045	4.142339542508125	True	LAD16-exhaustive
M4	16	1	258241	-1.9783585447986916	88576	161	1.3515625	1.0779948222304927	1.385333814946212	5.325757622718811	True	LAD16-exhaustive
M4	16	1	258337	-1.9788947609190828	84480	193	1.2890625	1.0282226900210576	1.1394756857022965	5.081368088722229	True	LAD16-exhaustive
M4	16	1	258721	-1.9810376346297822	83200	129	1.26953125	1.012947777469808	1.0640633940833142	5.011816322803497	True	LAD16-exhaustive
M4	16	1	258977	-1.9824644508839349	78080	161	1.19140625	0.950802486213915	0.7563869139581902	4.708050787448883	True	LAD16-exhaustive
M4	16	1	259009	-1.9826427037377456	71168	161	1.0859375	0.8666547091842709	0.33964425020981154	4.291802763938904	True	LAD16-exhaustive
M4	16	1	259169	-1.9835336377946824	92288	161	1.408203125	1.1239855243641133	1.6143067933642328	5.568887263536453	True	LAD16-exhaustive
M4	16	1	259201	-1.9837117586017037	73728	33	1.125	0.8979636535524241	0.49439421683070117	4.449480056762695	True	LAD16-exhaustive
M4	16	1	259681	-1.986380935089457	78080	161	1.19140625	0.9513233248248856	0.7584430671587701	4.720849096775055	True	LAD16-exhaustive
M4	16	1	259841	-1.9872695643057021	74496	161	1.13671875	0.907768663696001	0.5420788390745404	4.506929576396942	True	LAD16-exhaustive
M4	16	1	259937	-1.9878024792251487	74112	161	1.130859375	0.9031566259443977	0.5190385802910659	4.485354512929916	True	LAD16-exhaustive
M4	16	1	260417	-1.9904641050262128	71040	225	1.083984375	0.86604149992752	0.3337294420443275	4.30737242102623	True	LAD16-exhaustive
M4	16	1	260609	-1.9915273819467068	88576	257	1.3515625	1.0799810867668882	1.3980369506752117	5.374593377113342	True	LAD16-exhaustive
M4	16	1	261089	-1.9941821508552842	86784	193	1.32421875	1.0585227944632054	1.2916754286831464	5.275557696819305	True	LAD16-exhaustive
M4	16	1	261281	-1.995242692082094	72192	257	1.1015625	0.8806709327649197	0.4049187695506218	4.391744256019592	True	LAD16-exhaustive
M4	16	1	261601	-1.997008530151568	92160	161	1.40625	1.1245366032781474	1.6216587510490577	5.613348484039307	True	LAD16-exhaustive
M4	16	1	261697	-1.9975378603820637	96256	225	1.46875	1.1746023272479464	1.871831368734264	5.8649821281433105	True	LAD16-exhaustive
M4	16	1	261761	-1.997890639336923	71232	193	1.0869140625	0.869279526526638	0.34715361126211186	4.341304197907448	True	LAD16-exhaustive
M4	16	1	262049	-1.9994770779831654	84288	225	1.2861328125	1.0288347946872023	1.1441339342765315	5.142666891217232	True	LAD16-exhaustive
M2	32	4	193	1.6301718509276775	18274010240	1335041	4.254749566316605	1.038884366530746	1.0514459504223634	1.3744956745124055	True	T2/R4-exhaustive
M2	32	3	1153	1.4864696070446861	16400443520	1211585	3.8185258209705353	1.0043401219324728	1.0058890455135825	1.3627738528604627	True	T3/R3-exhaustive
M2	32	4	257	-0.022498196775515567	8430744576	426049	1.9629356861114502	0.9891204684827603	0.978069945635716	1.993786736793776	True	T2/R4-exhaustive
M2	32	3	1217	1.2526596418588127	14924981760	1032641	3.474993109703064	1.0272525996836694	1.0386898021806639	1.4583636175412615	True	T3/R3-exhaustive
M2	32	3	1409	0.6186323110710923	10603129344	664193	2.4687334299087524	0.9736984413771613	0.9565685502152149	1.6078566125593878	True	T3/R3-exhaustive
M2	32	3	1601	0.06572722245122975	8491127808	459585	1.9769947528839111	0.9659839729437528	0.9334828981663892	1.8889464715184776	True	T3/R3-exhaustive
M2	32	3	2113	-1.1352311558048243	6042963200	196289	1.4069870114326477	0.9668273093240091	0.8939622489478323	3.0904997883354284	True	T3/R3-exhaustive
